GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.61 [1.57-1.64],1.60677,1.56981,1.64420,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.38 [1.34-1.42],1.38010,1.34398,1.41722,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.84 [0.78-0.89],0.83672,0.78331,0.89184,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,0.74 [0.65-0.83],0.73578,0.64978,0.82596,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,SEAR,South-East Asia,,,1959,1959,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,16 077 [15 766-16 408],16077.00000,15766.00000,16408.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,SEAR,South-East Asia,,,1961,1961,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,14 896 [14 597-15 196],14896.00000,14597.00000,15196.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,SEAR,South-East Asia,,,1966,1966,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,13 416 [13 144-13 685],13416.00000,13144.00000,13685.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,SEAR,South-East Asia,,,1968,1968,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,12 782 [12 439-13 127],12782.00000,12439.00000,13127.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,,1975,1975,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,11 084 [10 586-11 608],11084.00000,10586.00000,11608.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,,1977,1977,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,10 258 [9 916-10 607],10258.00000,9916.00000,10607.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,,1984,1984,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,5 824 [5 702-5 943],5824.00000,5702.00000,5943.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,,1986,1986,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,4 551 [4 452-4 651],4551.00000,4452.00000,4651.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,,1991,1991,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,3 532 [3 454-3 612],3532.00000,3454.00000,3612.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,1993,1993,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,3 381 [3 304-3 458],3381.00000,3304.00000,3458.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,2 476 [2 420-2 532],2476.00000,2420.00000,2532.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,2 453 [2 394-2 510],2453.00000,2394.00000,2510.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,3 610 [3 516-3 705],3610.00000,3516.00000,3705.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,1 733 [1 689-1 777],1733.00000,1689.00000,1777.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,1 234 [1 134-1 343],1234.00000,1134.00000,1343.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,1 087 [923-1 280],1087.00000,923.00000,1280.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,SEAR,South-East Asia,,,1959,1959,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,18 034 [17 683-18 394],18034.00000,17683.00000,18394.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,SEAR,South-East Asia,,,1961,1961,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,16 576 [16 250-16 905],16576.00000,16250.00000,16905.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,SEAR,South-East Asia,,,1968,1968,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,14 819 [14 431-15 209],14819.00000,14431.00000,15209.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,SEAR,South-East Asia,,,1970,1970,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,14 222 [13 630-14 842],14222.00000,13630.00000,14842.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,,1975,1975,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,12 935 [12 352-13 522],12935.00000,12352.00000,13522.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,,1977,1977,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,12 055 [11 661-12 470],12055.00000,11661.00000,12470.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,,1979,1979,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,11 092 [10 788-11 396],11092.00000,10788.00000,11396.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,,1984,1984,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,7 036 [6 894-7 182],7036.00000,6894.00000,7182.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,,1986,1986,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,5 519 [5 404-5 639],5519.00000,5404.00000,5639.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,1993,1993,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,4 209 [4 119-4 300],4209.00000,4119.00000,4300.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,1995,1995,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,3 802 [3 720-3 881],3802.00000,3720.00000,3881.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,,2000,2000,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,3 070 [3 002-3 137],3070.00000,3002.00000,3137.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,3 070 [3 002-3 140],3070.00000,3002.00000,3140.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,5 554 [5 421-5 688],5554.00000,5421.00000,5688.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,4 192 [4 090-4 296],4192.00000,4090.00000,4296.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,2 222 [2 168-2 273],2222.00000,2168.00000,2273.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 383 [1 172-1 620],1383.00000,1172.00000,1620.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 231 [953-1 572],1231.00000,953.00000,1572.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,SEAR,South-East Asia,,,1959,1959,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,34 111 [33 500-34 777],34111.00000,33500.00000,34777.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,SEAR,South-East Asia,,,1961,1961,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,31 472 [30 882-32 075],31472.00000,30882.00000,32075.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,SEAR,South-East Asia,,,1963,1963,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,30 375 [29 819-30 959],30375.00000,29819.00000,30959.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,SEAR,South-East Asia,,,1968,1968,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,27 601 [26 900-28 313],27601.00000,26900.00000,28313.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,SEAR,South-East Asia,,,1970,1970,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,26 446 [25 422-27 571],26446.00000,25422.00000,27571.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,,1977,1977,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,22 313 [21 612-23 054],22313.00000,21612.00000,23054.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,,1979,1979,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,20 398 [19 889-20 918],20398.00000,19889.00000,20918.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,,1986,1986,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,10 070 [9 878-10 269],10070.00000,9878.00000,10269.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,,1988,1988,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,8 427 [8 248-8 607],8427.00000,8248.00000,8607.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,1993,1993,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,7 590 [7 446-7 744],7590.00000,7446.00000,7744.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,1995,1995,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,6 899 [6 768-7 033],6899.00000,6768.00000,7033.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,5 523 [5 414-5 633],5523.00000,5414.00000,5633.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,10 409 [10 193-10 632],10409.00000,10193.00000,10632.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,3 955 [3 873-4 038],3955.00000,3873.00000,4038.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,3 571 [3 490-3 651],3571.00000,3490.00000,3651.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2018,2018,,SEAR,South-East Asia,,,2018,2018,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2 470 [2 100-2 894],2470.00000,2100.00000,2894.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2020,2020,,SEAR,South-East Asia,,,2020,2020,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2 201 [1 709-2 809],2201.00000,1709.00000,2809.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1953,1953,,SEAR,South-East Asia,,,1953,1953,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,11 969 [11 075-12 931],11969.00000,11075.00000,12931.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1955,1955,,SEAR,South-East Asia,,,1955,1955,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,11 995 [11 512-12 483],11995.00000,11512.00000,12483.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1962,1962,,SEAR,South-East Asia,,,1962,1962,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,10 155 [9 963-10 344],10155.00000,9963.00000,10344.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1964,1964,,SEAR,South-East Asia,,,1964,1964,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,9 918 [9 738-10 102],9918.00000,9738.00000,10102.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1971,1971,,SEAR,South-East Asia,,,1971,1971,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,8 713 [8 336-9 104],8713.00000,8336.00000,9104.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1973,1973,,SEAR,South-East Asia,,,1973,1973,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,8 571 [8 170-8 999],8571.00000,8170.00000,8999.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,,1978,1978,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,7 515 [7 292-7 737],7515.00000,7292.00000,7737.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,,1980,1980,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,6 877 [6 717-7 031],6877.00000,6717.00000,7031.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 830 [1 786-1 874],1830.00000,1786.00000,1874.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 261 [1 114-1 416],1261.00000,1114.00000,1416.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 111 [897-1 360],1111.00000,897.00000,1360.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1956,1956,,SEAR,South-East Asia,,,1956,1956,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,26 582 [25 909-27 250],26582.00000,25909.00000,27250.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1958,1958,,SEAR,South-East Asia,,,1958,1958,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,25 769 [25 336-26 218],25769.00000,25336.00000,26218.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,1 969 [1 918-2 019],1969.00000,1918.00000,2019.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,2 175 [2 123-2 231],2175.00000,2123.00000,2231.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,2 642 [2 579-2 705],2642.00000,2579.00000,2705.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,2 691 [2 632-2 749],2691.00000,2632.00000,2749.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,,1994,1994,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,3 452 [3 380-3 522],3452.00000,3380.00000,3522.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,1992,1992,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,3 778 [3 697-3 857],3778.00000,3697.00000,3857.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,,1985,1985,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,5 205 [5 100-5 308],5205.00000,5100.00000,5308.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,,1983,1983,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,6 512 [6 386-6 635],6512.00000,6386.00000,6635.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,,1978,1978,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,9 364 [9 101-9 629],9364.00000,9101.00000,9629.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,,1976,1976,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,9 980 [9 628-10 333],9980.00000,9628.00000,10333.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,,1997,1997,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,5 291 [5 195-5 387],5291.00000,5195.00000,5387.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,1999,1999,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,4 820 [4 732-4 908],4820.00000,4732.00000,4908.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,4 319 [4 232-4 407],4319.00000,4232.00000,4407.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,,2008,2008,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,3 880 [3 800-3 966],3880.00000,3800.00000,3966.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2 586 [2 453-2 720],2586.00000,2453.00000,2720.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,,2017,2017,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2 235 [1 981-2 515],2235.00000,1981.00000,2515.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1953,1953,,SEAR,South-East Asia,,,1953,1953,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,14 057 [12 146-16 120],14057.00000,12146.00000,16120.00000,,,
